   5.4440047e-01   5.1624237e-01   5.0950414e-01   5.4342466e-01
   5.4342466e-01   5.1508047e-01   5.0950414e-01   5.4258361e-01
   5.4258361e-01   5.1398387e-01   5.0950414e-01   5.4188323e-01
   5.4188323e-01   5.1300327e-01   5.0950414e-01   5.4131738e-01
   5.4131738e-01   5.1216155e-01   5.0950414e-01   5.4087295e-01
   5.4087295e-01   5.1146308e-01   5.0950414e-01   5.4053352e-01
   5.4053352e-01   5.1090058e-01   5.0950414e-01   5.4028178e-01
   5.4028178e-01   5.1046016e-01   5.0950414e-01   5.4010105e-01
   5.4010105e-01   5.1012486e-01   5.0950414e-01   5.3997623e-01
   5.3997623e-01   5.0987703e-01   5.0950414e-01   5.3989422e-01
   5.3989422e-01   5.0969982e-01   5.0950414e-01   5.3984404e-01
   5.3984404e-01   5.0957803e-01   5.0950414e-01   5.3981678e-01
   5.3981678e-01   5.0949854e-01   5.0950414e-01   5.3980540e-01
   5.3980540e-01   5.0945040e-01   0.0000000e+00   3.8278137e-01
   3.8278137e-01   5.0942474e-01   0.0000000e+00   2.6406966e-01
   2.6406966e-01   4.7849232e-01   0.0000000e+00   1.7720312e-01
   1.7720312e-01   3.2459083e-01   0.0000000e+00   1.1692924e-01
   1.1692924e-01   1.8707071e-01   0.0000000e+00   7.5587201e-02
   7.5587201e-02   1.2428753e-01   0.0000000e+00   4.7496255e-02
   4.7496255e-02   8.2912391e-02   0.0000000e+00   2.8725720e-02
   2.8725720e-02   5.2554030e-02   0.0000000e+00   1.6549453e-02
   1.6549453e-02   3.1286102e-02   0.0000000e+00   8.9142181e-03
   8.9142181e-03   1.7015659e-02   0.0000000e+00   4.3440988e-03
   4.3440988e-03   7.7974048e-03   0.0000000e+00   1.8283699e-03
   1.8283699e-03   2.0654248e-03   0.0000000e+00   5.7104023e-04
   5.7104023e-04   0.0000000e+00   0.0000000e+00   9.0339892e-05
   9.0339892e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.5430746e-04
   7.5430746e-04   0.0000000e+00   0.0000000e+00   1.6653981e-03
   1.6653981e-03   0.0000000e+00   0.0000000e+00   2.4228765e-03
   2.4228765e-03   0.0000000e+00   0.0000000e+00   3.0182165e-03
   3.0182165e-03   0.0000000e+00   0.0000000e+00   3.4838673e-03
   3.4838673e-03   0.0000000e+00   0.0000000e+00   3.8482253e-03
   3.8482253e-03   0.0000000e+00   0.0000000e+00   4.1333876e-03
   4.1333876e-03   0.0000000e+00   0.0000000e+00   4.3565760e-03
   4.3565760e-03   0.0000000e+00   0.0000000e+00   4.5312591e-03
   4.5312591e-03   0.0000000e+00   0.0000000e+00   4.6679782e-03
   4.6679782e-03   0.0000000e+00   0.0000000e+00   4.7749837e-03
   4.7749837e-03   0.0000000e+00   0.0000000e+00   4.8587334e-03
   4.8587334e-03   0.0000000e+00   0.0000000e+00   4.9242813e-03
   4.9242813e-03   0.0000000e+00   0.0000000e+00   4.9755833e-03
   4.9755833e-03   0.0000000e+00   0.0000000e+00   5.0157355e-03
   5.0157355e-03   0.0000000e+00   0.0000000e+00   5.0471612e-03
   1.0125232e-03   0.0000000e+00   0.0000000e+00   1.9135363e-03
   1.9135363e-03   0.0000000e+00   0.0000000e+00   2.6209176e-03
   2.6209176e-03   0.0000000e+00   0.0000000e+00   3.1731215e-03
   3.1731215e-03   0.0000000e+00   0.0000000e+00   3.6050261e-03
   3.6050261e-03   0.0000000e+00   0.0000000e+00   3.9430405e-03
   3.9430405e-03   0.0000000e+00   0.0000000e+00   4.2075961e-03
   4.2075961e-03   0.0000000e+00   0.0000000e+00   4.4146569e-03
   4.4146569e-03   0.0000000e+00   0.0000000e+00   4.5767173e-03
   4.5767173e-03   0.0000000e+00   0.0000000e+00   4.7035568e-03
   4.7035568e-03   0.0000000e+00   0.0000000e+00   4.8028300e-03
   4.8028300e-03   0.0000000e+00   0.0000000e+00   4.8805276e-03
   4.8805276e-03   0.0000000e+00   0.0000000e+00   4.9413389e-03
   4.9413389e-03   0.0000000e+00   0.0000000e+00   4.9889337e-03
   4.9889337e-03   0.0000000e+00   0.0000000e+00   5.0261844e-03
   5.0261844e-03   0.0000000e+00   0.0000000e+00   5.0553392e-03
   5.0553392e-03   0.0000000e+00   0.0000000e+00   5.0781575e-03
   5.0781575e-03   0.0000000e+00   0.0000000e+00   5.0960166e-03
   5.0960166e-03   0.0000000e+00   0.0000000e+00   5.1099942e-03
   5.1099942e-03   0.0000000e+00   0.0000000e+00   5.1209340e-03
   5.1209340e-03   0.0000000e+00   0.0000000e+00   5.1294962e-03
   5.1294962e-03   0.0000000e+00   0.0000000e+00   5.1361974e-03
