timestamp_ticks,amp_1,amp_2,amp_3,vol_sys,amp_sys,lum,r_l,b_l,fr_l,control_effort,elapsed_time_seconds
2632878,-0.4605795443058014,-0.042559921741485596,1.8310898542404175,12.020838737487793,-0.43747666478157043,2080.0,3.552065134048462,10.786375999450684,4.452755928039551,20.200000762939453,2652.8767721652985
2633105,-0.504700243473053,-0.037128813564777374,1.7945983409881592,12.018099784851074,-0.36754268407821655,2080.0,3.684450149536133,10.394856452941895,4.621848106384277,20.200000762939453,2653.0900554656982
2633332,-0.4979732930660248,-0.05775653198361397,1.8979876041412354,12.016730308532715,-0.42554688453674316,2080.0,3.5839650630950928,10.766799926757812,4.495028972625732,20.200000762939453,2653.380896806717
2633559,-0.4612090587615967,-0.06284432113170624,1.8926578760147095,12.014382362365723,-0.38109254837036133,7692.0,11.410630226135254,10.375280380249023,14.37885856628418,69.5,2653.5703358650208
2633786,-0.4688352942466736,-0.06284432113170624,1.9013978242874146,12.013011932373047,-0.43845853209495544,7780.0,11.65945053100586,40.209102630615234,14.698925971984863,69.5,2653.788964033127
2634013,1.0985190868377686,-0.053178951144218445,1.8890025615692139,12.002250671386719,-0.48463118076324463,7692.0,11.410630226135254,39.50436782836914,14.382884979248047,69.5,2653.988151073456
2634240,1.1405892372131348,-0.053665317595005035,1.856513500213623,11.987186431884766,-0.4289098083972931,7804.0,11.678589820861816,40.09164810180664,14.723081588745117,69.5,2654.2445764541626
2634467,2.6700103282928467,-0.03155942261219025,1.6875946521759033,11.97720718383789,-0.2930184602737427,7764.0,11.410630226135254,39.445640563964844,14.380871772766113,69.5,2654.4906899929047
2634694,2.560544967651367,-0.010564546100795269,1.6030535697937012,11.962336540222168,-0.1722479611635208,7696.0,11.407440185546875,40.18952941894531,14.380871772766113,69.5,2654.7028789520264
2634921,4.025053024291992,0.0029345445800572634,1.5917609930038452,11.951770782470703,-0.1653502881526947,10340.0,14.812765121459961,39.445640563964844,18.678627014160156,90.5,2654.950008392334
2635147,3.945103406906128,0.015766073018312454,1.5534316301345825,11.936118125915527,-0.15049944818019867,10340.0,14.812765121459961,53.638240814208984,18.680639266967773,90.5,2655.152404308319
2635373,5.382955551147461,0.06179458647966385,1.413489580154419,11.922030448913574,-0.10319767147302628,10332.0,14.806385040283203,53.6186637878418,18.678627014160156,90.5,2655.413535118103
2635600,6.773197650909424,0.08134466409683228,1.3771615028381348,11.912835121154785,-0.03338642790913582,10328.0,14.830310821533203,53.59908676147461,18.702783584594727,90.5,2655.617614030838
2635826,8.069640159606934,0.12732073664665222,1.1977260112762451,11.898942947387695,0.21546953916549683,10228.0,14.88613510131836,53.59908676147461,18.777263641357422,90.5,2655.8538818359375
2636053,7.7813720703125,0.14520667493343353,1.1307671070098877,11.884072303771973,0.30256175994873047,10184.0,14.809575080871582,53.57951354980469,18.680639266967773,90.5,2656.0649785995483
2636280,7.44673490524292,0.15897755324840546,1.0257645845413208,11.86998462677002,0.3852846324443817,10184.0,14.876564979553223,53.5599365234375,18.76719856262207,90.5,2656.3367986679077
2636507,8.727745056152344,0.17367349565029144,0.9881091117858887,11.86137580871582,0.4223749339580536,10308.0,14.814360618591309,53.54035949707031,18.678627014160156,90.5,2656.538824558258
2636734,8.30929183959961,0.18924203515052795,0.8833516836166382,11.848658561706543,0.5820767283439636,10192.0,14.890920639038086,53.638240814208984,18.785316467285156,90.5,2656.764792919159
2636961,9.583646774291992,0.20564502477645874,0.8459004163742065,11.841614723205566,0.6425356268882751,10208.0,14.80798053741455,53.5599365234375,18.680639266967773,90.5,2656.967442512512
2637188,9.134562492370605,0.19705729186534882,0.8931943774223328,11.829483985900879,0.5920918583869934,10256.0,14.81117057800293,53.383750915527344,18.680639266967773,90.5,2657.259166955948
2637415,10.373736381530762,0.22113250195980072,0.8967067003250122,11.823222160339355,0.5856605768203735,10200.0,14.81117057800293,53.46205520629883,18.680639266967773,90.5,2657.419659614563
2637641,9.95810604095459,0.20692770183086395,0.8655245304107666,11.811091423034668,0.6459230780601501,10216.0,14.81117057800293,53.6186637878418,18.680639266967773,90.5,2657.6779012680054
2637868,11.21078872680664,0.22727885842323303,0.8289717435836792,11.803264617919922,0.7280568480491638,10220.0,14.890920639038086,53.59908676147461,18.775251388549805,90.5,2657.9300673007965
2638095,12.254953384399414,0.227274090051651,0.8356901407241821,11.790742874145508,0.7895221710205078,10228.0,14.806385040283203,53.32502365112305,18.68466567993164,90.5,2658.1305623054504
2638322,11.696619033813477,0.23210439085960388,0.821354866027832,11.777437210083008,0.7981135845184326,10124.0,14.851045608520508,53.28587341308594,18.7349910736084,90.5,2658.3838114738464
2638550,12.868488311767578,0.25765299797058105,0.7525172233581543,11.77332878112793,0.8560686707496643,10264.0,14.812765121459961,53.24671936035156,18.680639266967773,90.5,2658.5891556739807
2638777,12.1882963180542,0.25774359703063965,0.756131649017334,11.773916244506836,0.8613216876983643,10192.0,14.81117057800293,53.227142333984375,18.682653427124023,90.5,2658.838034629822
2639004,11.596830368041992,0.24331945180892944,0.7940934300422668,11.768632888793945,0.8248450756072998,10240.0,14.889325141906738,53.187992095947266,18.78129005432129,90.5,2659.034204483032
2639231,12.573043823242188,0.2344551682472229,0.830135703086853,11.775089263916016,0.7321071028709412,10212.0,14.812765121459961,53.28587341308594,18.678627014160156,90.5,2659.3101506233215
2639458,12.010986328125,0.2373209148645401,0.8160864114761353,11.770785331726074,0.7104076743125916,10032.0,14.809575080871582,53.28587341308594,18.678627014160156,90.5,2659.5142889022827
2639685,13.161019325256348,0.25292283296585083,0.7889270782470703,11.77782917022705,0.7561138868331909,10180.0,14.80798053741455,53.187992095947266,18.680639266967773,90.5,2659.7412202358246
2639911,12.654684066772461,0.23391157388687134,0.8114508986473083,11.777437210083008,0.7083211541175842,10168.0,14.809575080871582,53.148841857910156,18.680639266967773,90.5,2659.9695749282837
2640138,13.742142677307129,0.26097652316093445,0.7431033253669739,11.77782917022705,0.8039066195487976,10276.0,14.859020233154297,53.5599365234375,18.7430419921875,90.5,2660.2268509864807
2640365,14.738752365112305,0.28185218572616577,0.7057745456695557,11.777437210083008,0.8283552527427673,10104.0,14.817550659179688,53.65781784057617,18.678627014160156,90.5,2660.4457638263702
2640591,14.10489273071289,0.2871783971786499,0.6979535222053528,11.777241706848145,0.8101169466972351,10212.0,14.81117057800293,53.46205520629883,18.680639266967773,90.5,2660.652202606201
2640818,15.016498565673828,0.2712855935096741,0.759521484375,11.777633666992188,0.7015216946601868,10268.0,14.863805770874023,53.57951354980469,18.749082565307617,90.5,2660.9454560279846
2641045,15.998035430908203,0.2964813709259033,0.6454727053642273,11.771568298339844,0.8389595150947571,10108.0,14.812765121459961,53.6186637878418,18.678627014160156,90.5,2661.1085057258606
2641272,15.228252410888672,0.30107325315475464,0.6406329870223999,11.771568298339844,0.811884343624115,10260.0,14.825525283813477,53.6186637878418,18.700769424438477,90.5,2661.3549313545227
2641499,16.168798446655273,0.3392865061759949,0.5394287705421448,11.7655029296875,0.96871417760849,10292.0,14.80798053741455,53.73611831665039,18.680639266967773,90.5,2661.560853242874
2641726,15.402630805969238,0.29983824491500854,0.6779413819313049,11.76471996307373,0.910243570804596,10292.0,14.892515182495117,53.73611831665039,18.78129005432129,90.5,2661.8217718601227
2641952,16.243261337280273,0.30749139189720154,0.6369777321815491,11.758654594421387,0.9874925017356873,10256.0,14.887730598449707,53.73611831665039,18.785316467285156,90.5,2662.0159997940063
